Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.03504E-3,91.31716473,0.977717676,0.00639872,1,0
1.04423E-3,91.525673912,0.978458185,0.00619876,1,0
1.06885E-3,91.842400881,0.980321942,0.00589882,1,0
1.07016E-3,92.056325433,0.980416414,0.00569886,1,0
1.07675E-3,92.2710549,0.980884859,0.0054989,1,0
1.1431E-3,92.609889077,0.985021374,0.00519896,1,0
1.17333E-3,92.84237971,0.986596238,0.004999,1,0
1.20748E-3,93.083508754,0.988177177,0.00479904,1,0
1.22393E-3,93.327311819,0.98887069,0.00459908,1,0
1.2397E-3,93.574210757,0.989497554,0.00439912,1,0
1.26903E-3,93.827307711,0.990570637,0.00419916,1,0
1.29034E-3,94.083633653,0.991281195,0.0039992,1,0
1.31073E-3,94.344630334,0.991910419,0.00379924,1,0
1.31869E-3,94.607695593,0.992143863,0.00359928,1,0
1.34743E-3,94.875202601,0.992931271,0.00339932,1,0
1.35306E-3,95.010508891,0.993076111,0.00329934,1,0
1.36507E-3,95.283220133,0.99337509,0.00309938,1,0
1.3747E-3,95.558033845,0.993605405,0.00289942,1,0
1.40697E-3,95.837906878,0.9943206,0.00269946,1,0
1.4207E-3,96.120826134,0.994599957,0.0024995,1,0
1.42087E-3,96.262913572,0.994603466,0.00239952,1,0
1.44364E-3,96.55037562,0.995036699,0.00219956,1,0
1.47908E-3,96.844622502,0.995642823,0.0019996,1,0
1.50788E-3,97.145268483,0.996080353,0.00179964,1,0
1.51296E-3,97.29656443,0.996152877,0.00169966,1,0
1.54648E-3,97.603150556,0.9965988,0.0014997,1,0
1.57479E-3,97.760629861,0.996934916,0.00139972,1,0
1.59591E-3,98.079101114,0.997163845,0.00119976,1,0
1.64093E-3,98.404244058,0.997596314,0.0009998,1,0
1.68019E-3,98.57226267,0.997919238,0.00089982,1,0
1.73384E-3,98.914153279,0.998291634,0.00069986,1,0
1.74611E-3,99.088763945,0.998366928,0.00059988,1,0
1.74869E-3,99.263632579,0.998382338,0.0004999,1,0
1.79458E-3,99.620150184,0.998633395,0.00029994,1,0
1.83676E-3,99.803826135,0.998829659,0.00019996,1,0
1.96174E-3,100,0.999260683,0.00009998,1,0
