Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.31485E-4,24.510381281,0.543822397,0.331873382,0.166666667,0
1.31817E-4,24.760504874,0.544724509,0.329982082,0.166666667,0
1.32101E-4,25.011202347,0.545495473,0.328090782,0.166666667,0
1.3255E-4,25.262667398,0.546711183,0.326199482,0.166666667,0
1.33019E-4,25.501608142,0.547980839,0.324407724,0.166666667,0
1.33403E-4,25.754714829,0.549013559,0.322516424,0.166666667,0
1.33967E-4,26.008704469,0.550530028,0.320625124,0.166666667,0
1.34296E-4,26.250116396,0.551412277,0.318833367,0.166666667,0
1.34658E-4,26.505607263,0.552381207,0.316942066,0.166666667,0
1.35117E-4,26.761886185,0.553604462,0.315050766,0.166666667,0
1.3578E-4,27.005728686,0.55536765,0.313259009,0.166666667,0
1.36415E-4,27.250827463,0.557051543,0.311467251,0.166666667,0
1.37036E-4,27.510738881,0.558688505,0.309575951,0.166666667,0
1.37376E-4,27.757750877,0.559583644,0.307784193,0.166666667,0
1.37644E-4,28.005253665,0.560289284,0.305992435,0.166666667,0
1.38003E-4,28.253399335,0.561229827,0.304200677,0.166666667,0
1.38437E-4,28.502211015,0.562363831,0.302408919,0.166666667,0
1.38805E-4,28.751664698,0.563325827,0.300617161,0.185185185,0
1.3911E-4,29.001790876,0.564119847,0.298825403,0.185185185,0
1.39399E-4,29.25244752,0.56487077,0.297033645,0.185185185,0
1.40486E-4,29.504160423,0.567685138,0.295241887,0.185185185,0
1.41159E-4,29.757768391,0.569418402,0.293450129,0.203703704,0
1.41766E-4,30.012374215,0.570975699,0.291658371,0.203703704,0
1.42228E-4,30.253759286,0.572156865,0.289966156,0.203703704,0
1.42722E-4,30.510272089,0.57341646,0.288174398,0.203703704,0
1.43174E-4,30.753246759,0.574567399,0.286482182,0.203703704,0
1.43871E-4,31.011640755,0.57633227,0.284690424,0.203703704,0
1.44293E-4,31.256631264,0.577397924,0.282998208,0.203703704,0
1.4479E-4,31.502445469,0.578649671,0.281305992,0.203703704,0
1.45253E-4,31.763443572,0.579812784,0.279514235,0.203703704,0
1.45574E-4,32.010628129,0.580617446,0.277822019,0.203703704,0
1.45966E-4,32.258439649,0.581596693,0.276129803,0.203703704,0
1.46279E-4,32.506959179,0.582379894,0.274437587,0.203703704,0
