Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
6.10585E-5,9.503307388,0.221804099,0.389769668,0,0
6.26933E-5,9.75625813,0.227011703,0.385681524,0,0
6.43991E-5,10.004969091,0.232408339,0.381792801,0,0
6.6801E-5,10.25465966,0.239943505,0.378003789,0,0
6.83353E-5,10.504884437,0.244717945,0.374314488,0,0
7.03331E-5,10.753990171,0.250890132,0.370724898,0.028571429,0
7.30222E-5,11.004924044,0.259118203,0.367235018,0.028571429,0
7.50783E-5,11.256278749,0.265348168,0.36384485,0.028571429,0
7.71953E-5,11.507517773,0.271708355,0.360554392,0.028571429,0
7.93737E-5,11.757692453,0.278195171,0.357363645,0.028571429,0
8.1858E-5,12.00806209,0.285522833,0.354272609,0.057142857,0
8.34318E-5,12.255753115,0.290126226,0.351281284,0.057142857,0
8.47593E-5,12.508352505,0.293985913,0.348289959,0.057142857,0
8.58588E-5,12.755844419,0.297167022,0.345398345,0.057142857,0
8.70991E-5,13.006759588,0.300738322,0.34250673,0.057142857,0
8.85206E-5,13.252597571,0.304808833,0.339714827,0.057142857,0
8.9806E-5,13.502503435,0.308469252,0.336922924,0.057142857,0
9.10717E-5,13.755778947,0.312054987,0.33413102,0.057142857,0
9.21593E-5,14.003248116,0.315120911,0.331438827,0.057142857,0
9.36336E-5,14.254293226,0.31925568,0.328746635,0.057142857,0
9.50545E-5,14.509024625,0.323216764,0.326054442,0.057142857,0
9.64614E-5,14.758330194,0.327116271,0.32346196,0.057142857,0
9.76317E-5,15.001239652,0.330342703,0.320969189,0.057142857,0
9.85628E-5,15.256219362,0.33289867,0.318376708,0.057142857,0
9.945E-5,15.503540977,0.335325082,0.315883937,0.057142857,0
1.00224E-4,15.753365534,0.337434072,0.313391166,0.057142857,0
1.00941E-4,16.004633496,0.339384197,0.310898395,0.057142857,0
1.01778E-4,16.257986739,0.341650255,0.308405624,0.057142857,0
1.02696E-4,16.503526636,0.344128428,0.306012564,0.057142857,0
1.03622E-4,16.751163932,0.34661641,0.303619503,0.085714286,0
1.04134E-4,17.000425532,0.347990511,0.301226443,0.085714286,0
1.04906E-4,17.251206182,0.350054643,0.298833383,0.085714286,0
1.05943E-4,17.504433274,0.352817365,0.296440323,0.085714286,0
1.06814E-4,17.759692679,0.355126936,0.294047263,0.085714286,0
1.07663E-4,18.00651203,0.357370828,0.291753914,0.085714286,0
1.08627E-4,18.255195717,0.359911202,0.289460564,0.085714286,0
1.09609E-4,18.506267979,0.362487452,0.287167215,0.085714286,0
1.10342E-4,18.759121146,0.364403296,0.284873866,0.085714286,0
1.10864E-4,19.002547392,0.365765603,0.282680227,0.114285714,0
1.1171E-4,19.258521272,0.367964436,0.280386878,0.114285714,0
1.12347E-4,19.50511739,0.369616785,0.27819324,0.114285714,0
1.12833E-4,19.752790325,0.370874858,0.275999601,0.114285714,0
1.13775E-4,20.002135251,0.373304132,0.273805963,0.142857143,0
1.14359E-4,20.253142204,0.374804989,0.271612324,0.171428571,0
1.15135E-4,20.505634201,0.376793794,0.269418686,0.171428571,0
1.15863E-4,20.759791514,0.378653448,0.267225047,0.171428571,0
1.16494E-4,21.00389122,0.380264032,0.26513112,0.171428571,0
1.17139E-4,21.260772613,0.381902485,0.262937481,0.171428571,0
1.18142E-4,21.508001179,0.384444349,0.260843554,0.171428571,0
